Transaccion_id,Fecha_transcc,Cliente_id,Factura,Fecha_Factura,Item,Precio_unitario,Cantidad,Subtotal,IVA_12,Total_Factura,Forma_pago
230,"2021-05-26 00:00:00",185,F-000-0230,"2021-05-26 00:00:00",Pack-C,350,1,350,42,392,Credito
231,"2021-03-10 00:00:00",12,F-000-0231,"2021-03-10 00:00:00",Pack-B,250,9,2250,270,2520,Credito
232,"2021-03-03 00:00:00",342,F-000-0232,"2021-03-03 00:00:00",Pack-C,350,7,2450,294,2744,Credito
233,"2021-03-30 00:00:00",358,F-000-0233,"2021-03-30 00:00:00",Pack-C,350,1,350,42,392,Credito
234,"2021-02-25 00:00:00",345,F-000-0234,"2021-02-25 00:00:00",Pack-A,150,9,1350,162,1512,Credito
235,"2021-02-01 00:00:00",185,F-000-0235,"2021-02-01 00:00:00",Pack-A,150,7,1050,126,1176,Credito
236,"2021-02-24 00:00:00",113,F-000-0236,"2021-02-24 00:00:00",Pack-C,350,4,1400,168,1568,Credito
237,"2021-03-29 00:00:00",485,F-000-0237,"2021-03-29 00:00:00",Pack-A,150,1,150,18,168,Credito
238,"2021-04-01 00:00:00",113,F-000-0238,"2021-04-01 00:00:00",Pack-A,150,1,150,18,168,Credito
239,"2021-05-04 00:00:00",12,F-000-0239,"2021-05-04 00:00:00",Pack-B,250,4,1000,120,1120,Credito
240,"2021-01-01 00:00:00",325,F-000-0240,"2021-01-01 00:00:00",Pack-A,150,2,300,36,336,Credito
241,"2021-02-02 00:00:00",259,F-000-0241,"2021-02-02 00:00:00",Pack-A,150,5,750,90,840,Credito
242,"2021-04-27 00:00:00",157,F-000-0242,"2021-04-27 00:00:00",Pack-B,250,2,500,60,560,Credito
243,"2021-05-05 00:00:00",357,F-000-0243,"2021-05-05 00:00:00",Pack-B,250,3,750,90,840,Credito
244,"2021-05-26 00:00:00",329,F-000-0244,"2021-05-26 00:00:00",Pack-A,150,5,750,90,840,Credito
245,"2021-06-01 00:00:00",185,F-000-0245,"2021-06-01 00:00:00",Pack-A,150,2,300,36,336,Credito
246,"2021-05-24 00:00:00",486,F-000-0246,"2021-05-24 00:00:00",Pack-B,250,5,1250,150,1400,Credito
247,"2021-06-16 00:00:00",486,F-000-0247,"2021-06-16 00:00:00",Pack-C,350,2,700,84,784,Credito
248,"2021-06-09 00:00:00",141,F-000-0248,"2021-06-09 00:00:00",Pack-C,350,8,2800,336,3136,Credito
249,"2021-06-02 00:00:00",140,F-000-0249,"2021-06-02 00:00:00",Pack-B,250,2,500,60,560,Credito
250,"2021-01-13 00:00:00",12,F-000-0250,"2021-01-13 00:00:00",Pack-C,350,6,2100,252,2352,Credito
251,"2021-04-05 00:00:00",197,F-000-0251,"2021-04-05 00:00:00",Pack-A,150,5,750,90,840,Credito
252,"2021-03-12 00:00:00",12,F-000-0252,"2021-03-12 00:00:00",Pack-B,250,4,1000,120,1120,Credito
253,"2021-02-09 00:00:00",345,F-000-0253,"2021-02-09 00:00:00",Pack-C,350,8,2800,336,3136,Credito
254,"2021-04-01 00:00:00",164,F-000-0254,"2021-04-01 00:00:00",Pack-A,150,5,750,90,840,Credito
255,"2021-04-22 00:00:00",197,F-000-0255,"2021-04-22 00:00:00",Pack-C,350,8,2800,336,3136,Credito
256,"2021-01-22 00:00:00",3,F-000-0256,"2021-01-22 00:00:00",Pack-C,350,5,1750,210,1960,Credito
257,"2021-06-01 00:00:00",113,F-000-0257,"2021-06-01 00:00:00",Pack-C,350,2,700,84,784,Credito
258,"2021-04-05 00:00:00",467,F-000-0258,"2021-04-05 00:00:00",Pack-B,250,1,250,30,280,Credito
259,"2021-01-28 00:00:00",77,F-000-0259,"2021-01-28 00:00:00",Pack-B,250,9,2250,270,2520,Credito
260,"2021-02-25 00:00:00",486,F-000-0260,"2021-02-25 00:00:00",Pack-B,250,9,2250,270,2520,Credito
261,"2021-04-21 00:00:00",254,F-000-0261,"2021-04-21 00:00:00",Pack-B,250,6,1500,180,1680,Credito
262,"2021-01-08 00:00:00",345,F-000-0262,"2021-01-08 00:00:00",Pack-A,150,2,300,36,336,Credito
263,"2021-01-28 00:00:00",309,F-000-0263,"2021-01-28 00:00:00",Pack-A,150,4,600,72,672,Credito
264,"2021-05-25 00:00:00",213,F-000-0264,"2021-05-25 00:00:00",Pack-A,150,3,450,54,504,Credito
265,"2021-06-15 00:00:00",461,F-000-0265,"2021-06-15 00:00:00",Pack-C,350,7,2450,294,2744,Credito
266,"2021-03-19 00:00:00",164,F-000-0266,"2021-03-19 00:00:00",Pack-B,250,1,250,30,280,Credito
267,"2021-06-03 00:00:00",500,F-000-0267,"2021-06-03 00:00:00",Pack-C,350,9,3150,378,3528,Credito
268,"2021-02-02 00:00:00",77,F-000-0268,"2021-02-02 00:00:00",Pack-B,250,9,2250,270,2520,Credito
269,"2021-06-24 00:00:00",324,F-000-0269,"2021-06-24 00:00:00",Pack-A,150,9,1350,162,1512,Credito
270,"2021-03-12 00:00:00",324,F-000-0270,"2021-03-12 00:00:00",Pack-C,350,2,700,84,784,Credito
271,"2021-01-19 00:00:00",306,F-000-0271,"2021-01-19 00:00:00",Pack-C,350,6,2100,252,2352,Credito
272,"2021-05-14 00:00:00",165,F-000-0272,"2021-05-14 00:00:00",Pack-B,250,7,1750,210,1960,Credito
273,"2021-04-07 00:00:00",306,F-000-0273,"2021-04-07 00:00:00",Pack-C,350,6,2100,252,2352,Credito
274,"2021-01-19 00:00:00",135,F-000-0274,"2021-01-19 00:00:00",Pack-C,350,2,700,84,784,Credito
275,"2021-06-16 00:00:00",467,F-000-0275,"2021-06-16 00:00:00",Pack-C,350,3,1050,126,1176,Credito
276,"2021-04-13 00:00:00",253,F-000-0276,"2021-04-13 00:00:00",Pack-A,150,9,1350,162,1512,Credito
277,"2021-06-28 00:00:00",342,F-000-0277,"2021-06-28 00:00:00",Pack-A,150,1,150,18,168,Credito
278,"2021-02-08 00:00:00",229,F-000-0278,"2021-02-08 00:00:00",Pack-C,350,7,2450,294,2744,Credito
279,"2021-03-09 00:00:00",157,F-000-0279,"2021-03-09 00:00:00",Pack-B,250,3,750,90,840,Credito
280,"2021-03-11 00:00:00",141,F-000-0280,"2021-03-11 00:00:00",Pack-B,250,7,1750,210,1960,Credito
281,"2021-03-12 00:00:00",378,F-000-0281,"2021-03-12 00:00:00",Pack-A,150,2,300,36,336,Credito
282,"2021-01-22 00:00:00",165,F-000-0282,"2021-01-22 00:00:00",Pack-A,150,7,1050,126,1176,Credito
283,"2021-03-29 00:00:00",430,F-000-0283,"2021-03-29 00:00:00",Pack-C,350,7,2450,294,2744,Credito
284,"2021-01-04 00:00:00",485,F-000-0284,"2021-01-04 00:00:00",Pack-C,350,2,700,84,784,Credito
285,"2021-04-19 00:00:00",229,F-000-0285,"2021-04-19 00:00:00",Pack-A,150,2,300,36,336,Credito
286,"2021-05-18 00:00:00",443,F-000-0286,"2021-05-18 00:00:00",Pack-B,250,3,750,90,840,Credito
287,"2021-03-26 00:00:00",141,F-000-0287,"2021-03-26 00:00:00",Pack-B,250,4,1000,120,1120,Credito
288,"2021-01-11 00:00:00",306,F-000-0288,"2021-01-11 00:00:00",Pack-B,250,5,1250,150,1400,Credito
289,"2021-05-06 00:00:00",486,F-000-0289,"2021-05-06 00:00:00",Pack-B,250,4,1000,120,1120,Credito
290,"2021-06-24 00:00:00",500,F-000-0290,"2021-06-24 00:00:00",Pack-B,250,2,500,60,560,Credito
291,"2021-02-10 00:00:00",348,F-000-0291,"2021-02-10 00:00:00",Pack-C,350,2,700,84,784,Credito
292,"2021-04-28 00:00:00",3,F-000-0292,"2021-04-28 00:00:00",Pack-C,350,5,1750,210,1960,Credito
293,"2021-01-05 00:00:00",12,F-000-0293,"2021-01-05 00:00:00",Pack-C,350,3,1050,126,1176,Credito
294,"2021-06-10 00:00:00",467,F-000-0294,"2021-06-10 00:00:00",Pack-B,250,6,1500,180,1680,Credito
295,"2021-06-09 00:00:00",77,F-000-0295,"2021-06-09 00:00:00",Pack-B,250,2,500,60,560,Credito
296,"2021-01-14 00:00:00",142,F-000-0296,"2021-01-14 00:00:00",Pack-B,250,9,2250,270,2520,Credito
297,"2021-04-29 00:00:00",486,F-000-0297,"2021-04-29 00:00:00",Pack-B,250,4,1000,120,1120,Credito
298,"2021-04-02 00:00:00",342,F-000-0298,"2021-04-02 00:00:00",Pack-C,350,6,2100,252,2352,Credito
299,"2021-01-12 00:00:00",486,F-000-0299,"2021-01-12 00:00:00",Pack-B,250,6,1500,180,1680,Credito
300,"2021-01-12 00:00:00",342,F-000-0300,"2021-01-12 00:00:00",Pack-B,250,2,500,60,560,Credito
301,"2021-03-03 00:00:00",500,F-000-0301,"2021-03-03 00:00:00",Pack-A,150,3,450,54,504,Credito
302,"2021-02-24 00:00:00",262,F-000-0302,"2021-02-24 00:00:00",Pack-C,350,7,2450,294,2744,Credito
303,"2021-04-07 00:00:00",229,F-000-0303,"2021-04-07 00:00:00",Pack-B,250,7,1750,210,1960,Credito
304,"2021-05-27 00:00:00",439,F-000-0304,"2021-05-27 00:00:00",Pack-B,250,4,1000,120,1120,Credito
305,"2021-05-20 00:00:00",309,F-000-0305,"2021-05-20 00:00:00",Pack-B,250,5,1250,150,1400,Credito
306,"2021-03-24 00:00:00",26,F-000-0306,"2021-03-24 00:00:00",Pack-A,150,3,450,54,504,Credito
307,"2021-04-05 00:00:00",41,F-000-0307,"2021-04-05 00:00:00",Pack-A,150,2,300,36,336,Credito
308,"2021-01-13 00:00:00",468,F-000-0308,"2021-01-13 00:00:00",Pack-A,150,3,450,54,504,Credito
309,"2021-06-30 00:00:00",329,F-000-0309,"2021-06-30 00:00:00",Pack-C,350,5,1750,210,1960,Credito
310,"2021-02-24 00:00:00",197,F-000-0310,"2021-02-24 00:00:00",Pack-B,250,9,2250,270,2520,Credito
311,"2021-06-23 00:00:00",213,F-000-0311,"2021-06-23 00:00:00",Pack-A,150,9,1350,162,1512,Credito
312,"2021-04-26 00:00:00",342,F-000-0312,"2021-04-26 00:00:00",Pack-C,350,8,2800,336,3136,Credito
313,"2021-05-27 00:00:00",197,F-000-0313,"2021-05-27 00:00:00",Pack-B,250,2,500,60,560,Credito
314,"2021-04-06 00:00:00",500,F-000-0314,"2021-04-06 00:00:00",Pack-A,150,2,300,36,336,Credito
315,"2021-06-02 00:00:00",191,F-000-0315,"2021-06-02 00:00:00",Pack-C,350,2,700,84,784,Credito
316,"2021-01-22 00:00:00",197,F-000-0316,"2021-01-22 00:00:00",Pack-C,350,7,2450,294,2744,Credito
317,"2021-01-05 00:00:00",281,F-000-0317,"2021-01-05 00:00:00",Pack-C,350,2,700,84,784,Credito
318,"2021-04-30 00:00:00",254,F-000-0318,"2021-04-30 00:00:00",Pack-A,150,1,150,18,168,Credito
319,"2021-06-08 00:00:00",348,F-000-0319,"2021-06-08 00:00:00",Pack-B,250,7,1750,210,1960,Credito
320,"2021-03-02 00:00:00",342,F-000-0320,"2021-03-02 00:00:00",Pack-A,150,5,750,90,840,Credito
321,"2021-04-06 00:00:00",185,F-000-0321,"2021-04-06 00:00:00",Pack-C,350,1,350,42,392,Credito
322,"2021-06-04 00:00:00",324,F-000-0322,"2021-06-04 00:00:00",Pack-C,350,6,2100,252,2352,Credito
323,"2021-03-12 00:00:00",113,F-000-0323,"2021-03-12 00:00:00",Pack-A,150,8,1200,144,1344,Credito
324,"2021-01-01 00:00:00",439,F-000-0324,"2021-01-01 00:00:00",Pack-C,350,7,2450,294,2744,Credito
325,"2021-05-21 00:00:00",254,F-000-0325,"2021-05-21 00:00:00",Pack-B,250,1,250,30,280,Credito
326,"2021-01-12 00:00:00",485,F-000-0326,"2021-01-12 00:00:00",Pack-A,150,8,1200,144,1344,Credito
327,"2021-06-14 00:00:00",3,F-000-0327,"2021-06-14 00:00:00",Pack-A,150,5,750,90,840,Credito
328,"2021-06-09 00:00:00",351,F-000-0328,"2021-06-09 00:00:00",Pack-C,350,1,350,42,392,Credito
329,"2021-06-24 00:00:00",500,F-000-0329,"2021-06-24 00:00:00",Pack-B,250,9,2250,270,2520,Credito
330,"2021-04-28 00:00:00",325,F-000-0330,"2021-04-28 00:00:00",Pack-A,150,4,600,72,672,Credito
331,"2021-03-19 00:00:00",357,F-000-0331,"2021-03-19 00:00:00",Pack-C,350,4,1400,168,1568,Credito
332,"2021-03-15 00:00:00",357,F-000-0332,"2021-03-15 00:00:00",Pack-C,350,7,2450,294,2744,Credito
333,"2021-06-30 00:00:00",357,F-000-0333,"2021-06-30 00:00:00",Pack-C,350,6,2100,252,2352,Credito
334,"2021-06-01 00:00:00",221,F-000-0334,"2021-06-01 00:00:00",Pack-C,350,2,700,84,784,Credito
335,"2021-05-18 00:00:00",221,F-000-0335,"2021-05-18 00:00:00",Pack-C,350,7,2450,294,2744,Credito
336,"2021-04-14 00:00:00",197,F-000-0336,"2021-04-14 00:00:00",Pack-A,150,2,300,36,336,Credito
337,"2021-02-17 00:00:00",185,F-000-0337,"2021-02-17 00:00:00",Pack-B,250,3,750,90,840,Credito
338,"2021-04-15 00:00:00",329,F-000-0338,"2021-04-15 00:00:00",Pack-C,350,3,1050,126,1176,Credito
339,"2021-05-12 00:00:00",253,F-000-0339,"2021-05-12 00:00:00",Pack-C,350,5,1750,210,1960,Credito
340,"2021-06-29 00:00:00",140,F-000-0340,"2021-06-29 00:00:00",Pack-C,350,3,1050,126,1176,Credito
341,"2021-02-08 00:00:00",262,F-000-0341,"2021-02-08 00:00:00",Pack-C,350,7,2450,294,2744,Credito
342,"2021-04-06 00:00:00",157,F-000-0342,"2021-04-06 00:00:00",Pack-A,150,3,450,54,504,Credito
343,"2021-06-25 00:00:00",468,F-000-0343,"2021-06-25 00:00:00",Pack-C,350,7,2450,294,2744,Credito
344,"2021-06-23 00:00:00",378,F-000-0344,"2021-06-23 00:00:00",Pack-B,250,5,1250,150,1400,Credito
345,"2021-04-19 00:00:00",430,F-000-0345,"2021-04-19 00:00:00",Pack-B,250,1,250,30,280,Credito
346,"2021-03-03 00:00:00",324,F-000-0346,"2021-03-03 00:00:00",Pack-A,150,8,1200,144,1344,Credito
347,"2021-06-28 00:00:00",351,F-000-0347,"2021-06-28 00:00:00",Pack-B,250,2,500,60,560,Credito
348,"2021-05-19 00:00:00",95,F-000-0348,"2021-05-19 00:00:00",Pack-C,350,7,2450,294,2744,Credito
349,"2021-01-26 00:00:00",351,F-000-0349,"2021-01-26 00:00:00",Pack-A,150,7,1050,126,1176,Credito
350,"2021-01-05 00:00:00",486,F-000-0350,"2021-01-05 00:00:00",Pack-A,150,3,450,54,504,Credito
351,"2021-04-02 00:00:00",348,F-000-0351,"2021-04-02 00:00:00",Pack-A,150,8,1200,144,1344,Credito
352,"2021-04-09 00:00:00",324,F-000-0352,"2021-04-09 00:00:00",Pack-C,350,5,1750,210,1960,Credito
353,"2021-04-13 00:00:00",358,F-000-0353,"2021-04-13 00:00:00",Pack-B,250,9,2250,270,2520,Credito
354,"2021-03-17 00:00:00",325,F-000-0354,"2021-03-17 00:00:00",Pack-C,350,7,2450,294,2744,Credito
355,"2021-02-19 00:00:00",500,F-000-0355,"2021-02-19 00:00:00",Pack-B,250,5,1250,150,1400,Credito
356,"2021-02-18 00:00:00",439,F-000-0356,"2021-02-18 00:00:00",Pack-C,350,2,700,84,784,Credito
357,"2021-05-14 00:00:00",254,F-000-0357,"2021-05-14 00:00:00",Pack-B,250,6,1500,180,1680,Credito
358,"2021-06-09 00:00:00",306,F-000-0358,"2021-06-09 00:00:00",Pack-C,350,4,1400,168,1568,Credito
359,"2021-05-24 00:00:00",164,F-000-0359,"2021-05-24 00:00:00",Pack-C,350,7,2450,294,2744,Credito
360,"2021-05-06 00:00:00",42,F-000-0360,"2021-05-06 00:00:00",Pack-A,150,2,300,36,336,Credito
361,"2021-04-15 00:00:00",324,F-000-0361,"2021-04-15 00:00:00",Pack-A,150,9,1350,162,1512,Credito
362,"2021-06-11 00:00:00",42,F-000-0362,"2021-06-11 00:00:00",Pack-A,150,1,150,18,168,Credito
363,"2021-05-20 00:00:00",306,F-000-0363,"2021-05-20 00:00:00",Pack-A,150,6,900,108,1008,Credito
364,"2021-02-18 00:00:00",345,F-000-0364,"2021-02-18 00:00:00",Pack-B,250,1,250,30,280,Credito
365,"2021-02-10 00:00:00",348,F-000-0365,"2021-02-10 00:00:00",Pack-C,350,3,1050,126,1176,Credito
366,"2021-01-29 00:00:00",95,F-000-0366,"2021-01-29 00:00:00",Pack-B,250,8,2000,240,2240,Credito
367,"2021-02-23 00:00:00",140,F-000-0367,"2021-02-23 00:00:00",Pack-B,250,8,2000,240,2240,Credito
368,"2021-06-07 00:00:00",485,F-000-0368,"2021-06-07 00:00:00",Pack-A,150,3,450,54,504,Credito
369,"2021-03-08 00:00:00",443,F-000-0369,"2021-03-08 00:00:00",Pack-A,150,8,1200,144,1344,Credito
370,"2021-05-28 00:00:00",486,F-000-0370,"2021-05-28 00:00:00",Pack-B,250,4,1000,120,1120,Credito
371,"2021-01-07 00:00:00",253,F-000-0371,"2021-01-07 00:00:00",Pack-B,250,5,1250,150,1400,Credito
372,"2021-03-15 00:00:00",439,F-000-0372,"2021-03-15 00:00:00",Pack-A,150,8,1200,144,1344,Credito
373,"2021-03-12 00:00:00",461,F-000-0373,"2021-03-12 00:00:00",Pack-A,150,1,150,18,168,Credito
374,"2021-02-15 00:00:00",309,F-000-0374,"2021-02-15 00:00:00",Pack-B,250,3,750,90,840,Credito
375,"2021-02-05 00:00:00",228,F-000-0375,"2021-02-05 00:00:00",Pack-A,150,9,1350,162,1512,Credito
376,"2021-04-09 00:00:00",229,F-000-0376,"2021-04-09 00:00:00",Pack-A,150,6,900,108,1008,Credito
377,"2021-03-18 00:00:00",298,F-000-0377,"2021-03-18 00:00:00",Pack-B,250,2,500,60,560,Credito
378,"2021-03-02 00:00:00",262,F-000-0378,"2021-03-02 00:00:00",Pack-A,150,8,1200,144,1344,Credito
379,"2021-04-02 00:00:00",191,F-000-0379,"2021-04-02 00:00:00",Pack-A,150,9,1350,162,1512,Credito
380,"2021-02-04 00:00:00",253,F-000-0380,"2021-02-04 00:00:00",Pack-A,150,8,1200,144,1344,Credito
381,"2021-02-03 00:00:00",298,F-000-0381,"2021-02-03 00:00:00",Pack-A,150,8,1200,144,1344,Credito
382,"2021-03-12 00:00:00",95,F-000-0382,"2021-03-12 00:00:00",Pack-C,350,9,3150,378,3528,Credito
383,"2021-03-09 00:00:00",26,F-000-0383,"2021-03-09 00:00:00",Pack-C,350,9,3150,378,3528,Credito
384,"2021-02-01 00:00:00",485,F-000-0384,"2021-02-01 00:00:00",Pack-A,150,6,900,108,1008,Credito
385,"2021-04-06 00:00:00",226,F-000-0385,"2021-04-06 00:00:00",Pack-A,150,8,1200,144,1344,Credito
386,"2021-03-10 00:00:00",164,F-000-0386,"2021-03-10 00:00:00",Pack-B,250,5,1250,150,1400,Credito
387,"2021-03-09 00:00:00",142,F-000-0387,"2021-03-09 00:00:00",Pack-C,350,6,2100,252,2352,Credito
388,"2021-04-12 00:00:00",12,F-000-0388,"2021-04-12 00:00:00",Pack-A,150,3,450,54,504,Credito
389,"2021-04-19 00:00:00",486,F-000-0389,"2021-04-19 00:00:00",Pack-C,350,8,2800,336,3136,Credito
390,"2021-06-01 00:00:00",281,F-000-0390,"2021-06-01 00:00:00",Pack-A,150,6,900,108,1008,Credito
391,"2021-01-19 00:00:00",443,F-000-0391,"2021-01-19 00:00:00",Pack-C,350,2,700,84,784,Credito
392,"2021-03-30 00:00:00",259,F-000-0392,"2021-03-30 00:00:00",Pack-C,350,9,3150,378,3528,Credito
393,"2021-03-31 00:00:00",221,F-000-0393,"2021-03-31 00:00:00",Pack-B,250,6,1500,180,1680,Credito
394,"2021-01-26 00:00:00",468,F-000-0394,"2021-01-26 00:00:00",Pack-C,350,4,1400,168,1568,Credito
395,"2021-03-16 00:00:00",430,F-000-0395,"2021-03-16 00:00:00",Pack-C,350,2,700,84,784,Credito
396,"2021-01-22 00:00:00",378,F-000-0396,"2021-01-22 00:00:00",Pack-C,350,2,700,84,784,Credito
397,"2021-04-28 00:00:00",253,F-000-0397,"2021-04-28 00:00:00",Pack-B,250,8,2000,240,2240,Credito
398,"2021-05-18 00:00:00",77,F-000-0398,"2021-05-18 00:00:00",Pack-B,250,8,2000,240,2240,Credito
399,"2021-04-15 00:00:00",443,F-000-0399,"2021-04-15 00:00:00",Pack-C,350,1,350,42,392,Credito
400,"2021-01-06 00:00:00",306,F-000-0400,"2021-01-06 00:00:00",Pack-C,350,5,1750,210,1960,Credito
401,"2021-01-06 00:00:00",141,F-000-0401,"2021-01-06 00:00:00",Pack-B,250,1,250,30,280,Credito
402,"2021-04-13 00:00:00",229,F-000-0402,"2021-04-13 00:00:00",Pack-C,350,6,2100,252,2352,Credito
403,"2021-04-27 00:00:00",142,F-000-0403,"2021-04-27 00:00:00",Pack-C,350,9,3150,378,3528,Credito
404,"2021-03-09 00:00:00",281,F-000-0404,"2021-03-09 00:00:00",Pack-B,250,7,1750,210,1960,Credito
405,"2021-04-27 00:00:00",165,F-000-0405,"2021-04-27 00:00:00",Pack-B,250,2,500,60,560,Credito
406,"2021-06-02 00:00:00",500,F-000-0406,"2021-06-02 00:00:00",Pack-C,350,9,3150,378,3528,Credito
407,"2021-05-10 00:00:00",140,F-000-0407,"2021-05-10 00:00:00",Pack-C,350,3,1050,126,1176,Credito
408,"2021-01-07 00:00:00",41,F-000-0408,"2021-01-07 00:00:00",Pack-B,250,1,250,30,280,Credito
409,"2021-03-25 00:00:00",259,F-000-0409,"2021-03-25 00:00:00",Pack-C,350,4,1400,168,1568,Credito
410,"2021-05-06 00:00:00",329,F-000-0410,"2021-05-06 00:00:00",Pack-C,350,7,2450,294,2744,Credito
411,"2021-02-16 00:00:00",262,F-000-0411,"2021-02-16 00:00:00",Pack-A,150,3,450,54,504,Credito
412,"2021-01-06 00:00:00",42,F-000-0412,"2021-01-06 00:00:00",Pack-B,250,4,1000,120,1120,Credito
413,"2021-01-06 00:00:00",430,F-000-0413,"2021-01-06 00:00:00",Pack-B,250,8,2000,240,2240,Credito
414,"2021-06-23 00:00:00",324,F-000-0414,"2021-06-23 00:00:00",Pack-A,150,6,900,108,1008,Credito
415,"2021-02-05 00:00:00",26,F-000-0415,"2021-02-05 00:00:00",Pack-B,250,9,2250,270,2520,Credito
416,"2021-01-19 00:00:00",221,F-000-0416,"2021-01-19 00:00:00",Pack-B,250,2,500,60,560,Credito
417,"2021-06-01 00:00:00",298,F-000-0417,"2021-06-01 00:00:00",Pack-B,250,5,1250,150,1400,Credito
418,"2021-02-17 00:00:00",141,F-000-0418,"2021-02-17 00:00:00",Pack-C,350,7,2450,294,2744,Credito
419,"2021-04-16 00:00:00",262,F-000-0419,"2021-04-16 00:00:00",Pack-B,250,6,1500,180,1680,Credito
420,"2021-05-25 00:00:00",309,F-000-0420,"2021-05-25 00:00:00",Pack-A,150,3,450,54,504,Credito
421,"2021-06-21 00:00:00",12,F-000-0421,"2021-06-21 00:00:00",Pack-B,250,9,2250,270,2520,Credito
422,"2021-03-26 00:00:00",348,F-000-0422,"2021-03-26 00:00:00",Pack-C,350,9,3150,378,3528,Credito
423,"2021-04-22 00:00:00",12,F-000-0423,"2021-04-22 00:00:00",Pack-B,250,4,1000,120,1120,Credito
424,"2021-06-10 00:00:00",259,F-000-0424,"2021-06-10 00:00:00",Pack-B,250,6,1500,180,1680,Credito
425,"2021-04-19 00:00:00",95,F-000-0425,"2021-04-19 00:00:00",Pack-C,350,1,350,42,392,Credito
426,"2021-06-01 00:00:00",165,F-000-0426,"2021-06-01 00:00:00",Pack-B,250,7,1750,210,1960,Credito
427,"2021-03-15 00:00:00",262,F-000-0427,"2021-03-15 00:00:00",Pack-A,150,3,450,54,504,Credito
428,"2021-05-05 00:00:00",135,F-000-0428,"2021-05-05 00:00:00",Pack-B,250,2,500,60,560,Credito
429,"2021-05-14 00:00:00",500,F-000-0429,"2021-05-14 00:00:00",Pack-B,250,6,1500,180,1680,Credito
430,"2021-03-10 00:00:00",41,F-000-0430,"2021-03-10 00:00:00",Pack-C,350,4,1400,168,1568,Credito
431,"2021-01-01 00:00:00",357,F-000-0431,"2021-01-01 00:00:00",Pack-C,350,7,2450,294,2744,Credito
432,"2021-06-25 00:00:00",486,F-000-0432,"2021-06-25 00:00:00",Pack-B,250,7,1750,210,1960,Credito
433,"2021-02-15 00:00:00",135,F-000-0433,"2021-02-15 00:00:00",Pack-A,150,4,600,72,672,Credito
434,"2021-03-29 00:00:00",165,F-000-0434,"2021-03-29 00:00:00",Pack-C,350,3,1050,126,1176,Credito
435,"2021-03-09 00:00:00",95,F-000-0435,"2021-03-09 00:00:00",Pack-B,250,3,750,90,840,Credito
436,"2021-03-03 00:00:00",12,F-000-0436,"2021-03-03 00:00:00",Pack-C,350,4,1400,168,1568,Credito
437,"2021-04-20 00:00:00",329,F-000-0437,"2021-04-20 00:00:00",Pack-C,350,4,1400,168,1568,Credito
438,"2021-04-26 00:00:00",228,F-000-0438,"2021-04-26 00:00:00",Pack-A,150,8,1200,144,1344,Credito
439,"2021-06-17 00:00:00",500,F-000-0439,"2021-06-17 00:00:00",Pack-C,350,8,2800,336,3136,Credito
440,"2021-06-24 00:00:00",113,F-000-0440,"2021-06-24 00:00:00",Pack-C,350,8,2800,336,3136,Credito
441,"2021-04-12 00:00:00",26,F-000-0441,"2021-04-12 00:00:00",Pack-C,350,5,1750,210,1960,Credito
442,"2021-05-18 00:00:00",213,F-000-0442,"2021-05-18 00:00:00",Pack-C,350,8,2800,336,3136,Credito
443,"2021-06-09 00:00:00",142,F-000-0443,"2021-06-09 00:00:00",Pack-C,350,1,350,42,392,Credito
444,"2021-02-09 00:00:00",165,F-000-0444,"2021-02-09 00:00:00",Pack-B,250,5,1250,150,1400,Credito
445,"2021-01-26 00:00:00",485,F-000-0445,"2021-01-26 00:00:00",Pack-A,150,2,300,36,336,Credito
446,"2021-01-25 00:00:00",358,F-000-0446,"2021-01-25 00:00:00",Pack-C,350,7,2450,294,2744,Credito
447,"2021-04-30 00:00:00",157,F-000-0447,"2021-04-30 00:00:00",Pack-B,250,7,1750,210,1960,Credito
448,"2021-03-02 00:00:00",439,F-000-0448,"2021-03-02 00:00:00",Pack-A,150,9,1350,162,1512,Credito
449,"2021-03-05 00:00:00",42,F-000-0449,"2021-03-05 00:00:00",Pack-A,150,8,1200,144,1344,Credito
450,"2021-05-10 00:00:00",342,F-000-0450,"2021-05-10 00:00:00",Pack-C,350,9,3150,378,3528,Credito
451,"2021-05-27 00:00:00",140,F-000-0451,"2021-05-27 00:00:00",Pack-B,250,7,1750,210,1960,Credito
452,"2021-01-26 00:00:00",41,F-000-0452,"2021-01-26 00:00:00",Pack-B,250,6,1500,180,1680,Credito
453,"2021-06-08 00:00:00",443,F-000-0453,"2021-06-08 00:00:00",Pack-A,150,4,600,72,672,Credito
454,"2021-06-02 00:00:00",298,F-000-0454,"2021-06-02 00:00:00",Pack-B,250,1,250,30,280,Credito
455,"2021-03-04 00:00:00",351,F-000-0455,"2021-03-04 00:00:00",Pack-B,250,4,1000,120,1120,Credito
456,"2021-06-21 00:00:00",213,F-000-0456,"2021-06-21 00:00:00",Pack-B,250,9,2250,270,2520,Credito
457,"2021-01-07 00:00:00",325,F-000-0457,"2021-01-07 00:00:00",Pack-C,350,6,2100,252,2352,Credito
458,"2021-03-18 00:00:00",142,F-000-0458,"2021-03-18 00:00:00",Pack-B,250,3,750,90,840,Credito
459,"2021-04-20 00:00:00",226,F-000-0459,"2021-04-20 00:00:00",Pack-B,250,4,1000,120,1120,Credito
460,"2021-02-12 00:00:00",197,F-000-0460,"2021-02-12 00:00:00",Pack-C,350,4,1400,168,1568,Credito
